time_tag,active,source,range,scale,sensitivity,manual_mode,sample_size,bt,bx_gse,by_gse,bz_gse,theta_gse,phi_gse,bx_gsm,by_gsm,bz_gsm,theta_gsm,phi_gsm,max_telemetry_flag,max_data_flag,overall_quality
652,True,DSCOVR,0.0,4.0,0.002,False,2800,3.29,-2.17,2.27,-0.92,-16.35,133.62,-2.17,2.01,-1.4100000000000001,-25.49,137.17,0,0,0
653,True,DSCOVR,0.0,4.0,0.002,False,2950,3.33,-1.9300000000000002,2.11,-1.71,-30.85,132.33,-1.9300000000000002,1.6800000000000002,-2.14,-39.94,138.94,0,0,0
654,True,DSCOVR,0.0,4.0,0.002,False,3000,3.29,-2.11,2.17,-1.3,-23.21,134.25,-2.11,1.82,-1.75,-32.09,139.2,0,0,0
655,True,DSCOVR,0.0,4.0,0.002,False,2900,3.22,-2.16,2.08,-1.16,-21.1,136.12,-2.16,1.77,-1.5899999999999999,-29.67,140.7,0,0,0
656,True,DSCOVR,0.0,4.0,0.002,False,2850,3.19,-2.14,2.08,-1.1400000000000001,-20.87,135.76,-2.14,1.78,-1.57,-29.48,140.27,0,0,0
657,True,DSCOVR,0.0,4.0,0.002,False,3000,3.2800000000000002,-2.2,2.06,-1.28,-22.97,136.84,-2.2,1.73,-1.7000000000000002,-31.34,141.84,0,0,0
658,True,DSCOVR,0.0,4.0,0.002,False,2950,3.34,-2.2,1.98,-1.56,-27.81,138.01,-2.2,1.58,-1.96,-35.85,144.21,0,0,0
659,True,DSCOVR,0.0,4.0,0.002,False,2850,3.2800000000000002,-2.43,2.11,-0.5,-8.86,138.96,-2.43,1.9500000000000002,-0.96,-17.05,141.22,0,0,0
660,True,DSCOVR,0.0,4.0,0.002,False,3000,3.3,-2.44,1.98,-0.96,-16.93,140.92,-2.44,1.72,-1.37,-24.62,144.77,0,0,0
661,True,DSCOVR,0.0,4.0,0.002,False,2850,3.3,-2.46,1.96,-0.98,-17.25,141.49,-2.46,1.7000000000000002,-1.38,-24.81,145.42,0,0,0
662,True,DSCOVR,0.0,4.0,0.002,False,3000,3.29,-2.43,2.13,-0.59,-10.39,138.86,-2.43,1.9500000000000002,-1.04,-18.5,141.36,0,0,0
663,True,DSCOVR,0.0,4.0,0.002,False,2761,3.3,-2.34,2.05,-1.07,-19.01,138.79,-2.34,1.76,-1.49,-26.98,142.95,0,0,0
664,True,DSCOVR,0.0,4.0,0.002,False,2689,3.36,-2.35,2.07,-1.2,-21.03,138.67,-2.35,1.76,-1.63,-28.96,143.23,0,0,0
665,True,DSCOVR,0.0,4.0,0.002,False,2900,3.31,-2.27,2.32,-0.61,-10.71,134.36,-2.27,2.13,-1.1,-19.49,136.78,0,0,0
666,True,DSCOVR,0.0,4.0,0.002,False,2900,3.33,-2.2800000000000002,2.35,-0.59,-10.27,134.17,-2.2800000000000002,2.17,-1.09,-19.06,136.5,0,0,0
667,True,DSCOVR,0.0,4.0,0.002,False,2900,3.35,-2.15,2.49,-0.59,-10.11,130.84,-2.15,2.3,-1.11,-19.38,133.03,0,0,0
668,True,DSCOVR,0.0,4.0,0.002,False,2750,3.31,-2.12,2.54,-0.16,-2.8,129.83,-2.12,2.44,-0.7000000000000001,-12.26,130.89,0,0,0
669,True,DSCOVR,0.0,4.0,0.002,False,2900,3.32,-2.37,2.3,-0.33,-5.69,135.84,-2.37,2.18,-0.81,-14.2,137.43,0,0,0
670,True,DSCOVR,0.0,4.0,0.002,False,2850,3.31,-2.33,2.33,-0.21,-3.67,134.95,-2.33,2.23,-0.7000000000000001,-12.33,136.19,0,0,0
671,True,DSCOVR,0.0,4.0,0.002,False,3000,3.34,-2.4,2.3,-0.09,-1.47,136.18,-2.4,2.23,-0.5700000000000001,-9.93,137.07,0,0,0
672,True,DSCOVR,0.0,4.0,0.002,False,2650,3.3,-2.31,2.34,0.17,2.88,134.55,-2.31,2.32,-0.34,-5.86,134.78,0,0,0
673,True,DSCOVR,0.0,4.0,0.002,False,2300,3.32,-2.26,2.42,0.03,0.5700000000000001,132.96,-2.26,2.38,-0.48,-8.36,133.53,0,0,0
674,True,DSCOVR,0.0,4.0,0.002,False,2900,3.35,-2.42,2.31,-0.13,-2.15,136.32,-2.42,2.23,-0.61,-10.51,137.31,0,0,0
675,True,DSCOVR,0.0,4.0,0.002,False,2750,3.34,-2.15,2.54,-0.25,-4.33,130.19,-2.15,2.43,-0.78,-13.55,131.44,0,0,0
676,True,DSCOVR,0.0,4.0,0.002,False,2550,3.32,-2.01,2.63,-0.06,-1.08,127.41,-2.01,2.56,-0.61,-10.68,128.18,0,0,0
677,True,DSCOVR,0.0,4.0,0.002,False,2900,3.32,-2.01,2.6,-0.17,-3.01,127.68,-2.01,2.51,-0.71,-12.53,128.7,0,0,0
678,True,DSCOVR,0.0,4.0,0.002,False,2900,3.31,-2.39,2.27,-0.21,-3.58,136.4,-2.39,2.18,-0.68,-11.82,137.6,0,0,0
679,True,DSCOVR,0.0,4.0,0.002,False,3000,3.31,-2.25,2.39,-0.31,-5.35,133.23,-2.25,2.27,-0.8,-14.03,134.66,0,0,0
680,True,DSCOVR,0.0,4.0,0.002,False,2700,3.3,-2.2800000000000002,2.34,-0.45,-7.83,134.33,-2.2800000000000002,2.19,-0.92,-16.3,136.16,0,0,0
681,True,DSCOVR,0.0,4.0,0.002,False,2761,3.26,-2.23,2.34,-0.36,-6.28,133.59,-2.23,2.21,-0.8300000000000001,-14.84,135.16,0,0,0
682,True,DSCOVR,0.0,4.0,0.002,False,2839,3.27,-2.48,2.11,-0.15,-2.56,139.56,-2.48,2.04,-0.58,-10.23,140.59,0,0,0
683,True,DSCOVR,0.0,4.0,0.002,False,2900,3.26,-2.29,2.21,-0.4,-7.23,136.07,-2.29,2.08,-0.85,-15.37,137.81,0,0,0
684,True,DSCOVR,0.0,4.0,0.002,False,3000,3.29,-1.77,2.54,-1.09,-19.46,124.82,-1.77,2.26,-1.5899999999999999,-29.02,128.0,0,0,0
685,True,DSCOVR,0.0,4.0,0.002,False,2850,3.2800000000000002,-1.73,2.5700000000000003,-1.09,-19.47,123.94,-1.73,2.29,-1.6,-29.11,127.05,0,0,0
686,True,DSCOVR,0.0,4.0,0.002,False,3000,3.27,-1.71,2.59,-1.01,-17.95,123.33,-1.71,2.33,-1.51,-27.65,126.17,0,0,0
687,True,DSCOVR,0.0,4.0,0.002,False,2800,3.29,-1.8900000000000001,2.55,-0.84,-14.82,126.45,-1.8900000000000001,2.33,-1.34,-24.14,129.0,0,0,0
688,True,DSCOVR,0.0,4.0,0.002,False,3000,3.25,-1.85,2.58,-0.7000000000000001,-12.35,125.69,-1.85,2.38,-1.2,-21.76,127.85,0,0,0
689,True,DSCOVR,0.0,4.0,0.002,False,3000,3.23,-1.88,2.54,-0.61,-10.86,126.53,-1.88,2.37,-1.11,-20.15,128.52,0,0,0
690,True,DSCOVR,0.0,4.0,0.002,False,2850,3.24,-1.98,2.5,-0.52,-9.36,128.39,-1.98,2.34,-1.02,-18.4,130.22,0,0,0
691,True,DSCOVR,0.0,4.0,0.002,False,3000,3.23,-1.63,2.68,-0.72,-12.84,121.3,-1.63,2.48,-1.24,-22.68,123.29,0,0,0
692,True,DSCOVR,0.0,4.0,0.002,False,3000,3.24,-1.72,2.7,-0.46,-8.11,122.44,-1.72,2.56,-0.99,-17.83,123.9,0,0,0
693,True,DSCOVR,0.0,4.0,0.002,False,3000,3.22,-1.81,2.64,-0.26,-4.64,124.44,-1.81,2.54,-0.78,-14.13,125.54,0,0,0
694,True,DSCOVR,0.0,4.0,0.002,False,2950,3.2,-1.5,2.8200000000000003,-0.2,-3.55,117.91,-1.5,2.73,-0.76,-13.71,118.75,0,0,0
695,True,DSCOVR,0.0,4.0,0.002,False,3000,3.24,-1.77,2.69,-0.14,-2.43,123.33,-1.77,2.61,-0.67,-12.01,124.14,0,0,0
696,True,DSCOVR,0.0,4.0,0.002,False,3000,3.25,-1.5,2.88,0.13,2.25,117.48,-1.5,2.84,-0.45,-7.92,117.75,0,0,0
697,True,DSCOVR,0.0,4.0,0.002,False,2950,3.25,-1.69,2.77,-0.06,-1.15,121.37,-1.69,2.7,-0.61,-10.89,122.0,0,0,0
698,True,DSCOVR,0.0,4.0,0.002,False,2911,3.26,-1.67,2.79,0.02,0.34,120.95,-1.67,2.74,-0.53,-9.44,121.42,0,0,0
699,True,DSCOVR,0.0,4.0,0.002,False,2988,3.22,-1.6800000000000002,2.74,0.13,2.25,121.63,-1.6800000000000002,2.71,-0.42,-7.43,121.9,0,0,0
700,True,DSCOVR,0.0,4.0,0.002,False,2900,3.21,-1.6800000000000002,2.7199999999999998,0.16,2.8200000000000003,121.71,-1.6800000000000002,2.7,-0.38,-6.83,121.92,0,0,0
701,True,DSCOVR,0.0,4.0,0.002,False,2900,3.2,-1.51,2.8200000000000003,0.14,2.55,118.12,-1.51,2.79,-0.41000000000000003,-7.43,118.35,0,0,0
702,True,DSCOVR,0.0,4.0,0.002,False,2850,3.2,-1.6800000000000002,2.7,0.18,3.23,121.93,-1.6800000000000002,2.68,-0.35000000000000003,-6.35,122.09,0,0,0
703,True,DSCOVR,0.0,4.0,0.002,False,2900,3.18,-1.51,2.77,0.29,5.16,118.65,-1.51,2.77,-0.26,-4.73,118.63,0,0,0
704,True,DSCOVR,0.0,4.0,0.002,False,2900,3.15,-1.46,2.73,0.54,9.82,118.21,-1.46,2.7800000000000002,-0.01,-0.1,117.76,0,0,0
705,True,DSCOVR,0.0,4.0,0.002,False,3000,3.23,-1.62,2.74,0.4,7.12,120.61,-1.62,2.77,-0.14,-2.54,120.38,0,0,0
706,True,DSCOVR,0.0,4.0,0.002,False,2950,3.29,-2.15,2.44,-0.14,-2.45,131.32,-2.15,2.37,-0.61,-10.79,132.18,0,0,0
707,True,DSCOVR,0.0,4.0,0.002,False,2950,3.29,-1.97,2.62,0.09,1.62,126.95,-1.97,2.58,-0.41000000000000003,-7.27,127.28,0,0,0
708,True,DSCOVR,0.0,4.0,0.002,False,2900,3.2800000000000002,-1.6600000000000001,2.8,0.25,4.41,120.57,-1.6600000000000001,2.8,-0.29,-5.15,120.61,0,0,0
709,True,DSCOVR,0.0,4.0,0.002,False,2950,3.25,-2.04,2.39,0.01,0.23,130.4,-2.04,2.35,-0.45,-8.18,130.9,0,0,0
710,True,DSCOVR,0.0,4.0,0.002,False,2800,3.24,-2.32,2.17,0.07,1.23,136.96,-2.32,2.14,-0.35000000000000003,-6.29,137.32,0,0,0
711,True,DSCOVR,0.0,4.0,0.002,False,2900,3.2800000000000002,-2.76,1.57,-0.74,-13.13,150.31,-2.76,1.4,-1.03,-18.37,153.06,0,0,0
712,True,DSCOVR,0.0,4.0,0.002,False,3000,3.2800000000000002,-2.93,1.3900000000000001,-0.45,-7.9,154.52,-2.93,1.28,-0.71,-12.48,156.32,0,0,0
713,True,DSCOVR,0.0,4.0,0.002,False,2850,3.32,-3.01,1.33,-0.41000000000000003,-7.14,156.23,-3.01,1.22,-0.66,-11.42,157.89,0,0,0
714,True,DSCOVR,0.0,4.0,0.002,False,2850,3.31,-3.01,1.25,-0.54,-9.34,157.41,-3.01,1.13,-0.76,-13.37,159.45,0,0,0
715,True,DSCOVR,0.0,4.0,0.002,False,2850,3.31,-3.0,1.29,-0.52,-9.08,156.76,-3.0,1.17,-0.76,-13.22,158.76,0,0,0
716,True,DSCOVR,0.0,4.0,0.002,False,2900,3.31,-3.04,1.19,-0.52,-9.03,158.58,-3.04,1.07,-0.74,-12.84,160.55,0,0,0
717,True,DSCOVR,0.0,4.0,0.002,False,3000,3.31,-2.98,1.27,-0.66,-11.55,156.86,-2.98,1.13,-0.89,-15.61,159.3,0,0,0
718,True,DSCOVR,0.0,4.0,0.002,False,2700,3.32,-3.01,1.23,-0.67,-11.65,157.77,-3.01,1.08,-0.89,-15.54,160.22,0,0,0
719,True,DSCOVR,0.0,4.0,0.002,False,2900,3.3,-2.99,1.1400000000000001,-0.79,-13.87,159.13,-2.99,0.97,-0.99,-17.47,162.0,0,0,0
720,True,DSCOVR,0.0,4.0,0.002,False,2950,3.32,-2.92,1.26,-0.9400000000000001,-16.54,156.65,-2.92,1.06,-1.16,-20.52,160.01,0,0,0
721,True,DSCOVR,0.0,4.0,0.002,False,3000,3.32,-2.9699999999999998,1.23,-0.81,-14.07,157.56,-2.9699999999999998,1.06,-1.02,-17.93,160.44,0,0,0
722,True,DSCOVR,0.0,4.0,0.002,False,3000,3.27,-3.06,1.09,-0.33,-5.87,160.46,-3.06,1.01,-0.53,-9.34,161.81,0,0,0
723,True,DSCOVR,0.0,4.0,0.002,False,3000,3.27,-3.06,1.12,-0.23,-4.01,159.86,-3.06,1.06,-0.43,-7.61,160.89,0,0,0
724,True,DSCOVR,0.0,4.0,0.002,False,2700,3.26,-3.0,1.24,-0.13,-2.25,157.61,-3.0,1.19,-0.35000000000000003,-6.25,158.35,0,0,0
725,True,DSCOVR,0.0,4.0,0.002,False,3000,3.24,-2.81,1.6099999999999999,-0.15,-2.69,150.19,-2.81,1.55,-0.45,-7.92,151.06,0,0,0
726,True,DSCOVR,0.0,4.0,0.002,False,3000,3.29,-2.81,1.69,-0.04,-0.73,148.92,-2.81,1.6600000000000001,-0.35000000000000003,-6.17,149.47,0,0,0
727,True,DSCOVR,0.0,4.0,0.002,False,2900,3.3,-2.7800000000000002,1.76,0.13,2.29,147.7,-2.7800000000000002,1.75,-0.19,-3.37,147.79,0,0,0
728,True,DSCOVR,0.0,4.0,0.002,False,2750,3.2800000000000002,-2.77,1.75,-0.06,-1.04,147.69,-2.77,1.71,-0.38,-6.65,148.29,0,0,0
729,True,DSCOVR,0.0,4.0,0.002,False,2750,3.21,-2.69,1.74,0.06,1.16,147.1,-2.69,1.72,-0.25,-4.55,147.36,0,0,0
730,True,DSCOVR,0.0,4.0,0.002,False,2900,3.23,-2.64,1.82,0.33,5.79,145.49,-2.64,1.85,-0.01,-0.2,145.07,0,0,0
731,True,DSCOVR,0.0,4.0,0.002,False,2900,3.17,-2.54,1.82,0.55,10.03,144.43,-2.54,1.8900000000000001,0.21,3.85,143.4,0,0,0
732,True,DSCOVR,0.0,4.0,0.002,False,2800,3.19,-2.58,1.82,0.47000000000000003,8.43,144.86,-2.58,1.87,0.13,2.35,144.06,0,0,0
733,True,DSCOVR,0.0,4.0,0.002,False,3000,3.2,-2.64,1.76,0.31,5.55,146.28,-2.64,1.79,-0.01,-0.27,145.88,0,0,0
734,True,DSCOVR,0.0,4.0,0.002,False,3000,3.19,-2.5300000000000002,1.88,0.33,6.04,143.42,-2.5300000000000002,1.9100000000000001,-0.01,-0.19,142.99,0,0,0
735,True,DSCOVR,0.0,4.0,0.002,False,2800,3.27,-2.75,1.6099999999999999,-0.77,-13.52,149.67,-2.75,1.44,-1.04,-18.56,152.28,0,0,0
736,True,DSCOVR,0.0,4.0,0.002,False,3000,3.31,-2.8,1.6400000000000001,-0.6900000000000001,-11.97,149.65,-2.8,1.49,-0.97,-17.02,151.99,0,0,0
737,True,DSCOVR,0.0,4.0,0.002,False,3000,3.32,-2.81,1.6800000000000002,-0.51,-8.93,149.14,-2.81,1.56,-0.81,-14.09,150.97,0,0,0
738,True,DSCOVR,0.0,4.0,0.002,False,2950,3.27,-2.77,1.6600000000000001,-0.4,-6.97,149.08,-2.77,1.56,-0.6900000000000001,-12.15,150.59,0,0,0
739,True,DSCOVR,0.0,4.0,0.002,False,2800,3.33,-2.71,1.8599999999999999,-0.42,-7.36,145.57,-2.71,1.75,-0.75,-13.06,147.12,0,0,0
740,True,DSCOVR,0.0,4.0,0.002,False,2850,3.36,-2.81,1.79,-0.41000000000000003,-6.96,147.44,-2.81,1.69,-0.72,-12.37,148.93,0,0,0
741,True,DSCOVR,0.0,4.0,0.002,False,2850,3.35,-2.6,2.12,-0.03,-0.49,140.74,-2.6,2.08,-0.4,-6.93,141.26,0,0,0
742,True,DSCOVR,0.0,4.0,0.002,False,2950,3.38,-2.54,2.23,-0.05,-0.84,138.63,-2.54,2.19,-0.44,-7.55,139.19,0,0,0
743,True,DSCOVR,0.0,4.0,0.002,False,2750,3.38,-2.55,2.2,-0.15,-2.48,139.26,-2.55,2.14,-0.53,-9.07,140.05,0,0,0
744,True,DSCOVR,0.0,4.0,0.002,False,3000,3.34,-2.46,2.25,-0.08,-1.43,137.55,-2.46,2.2,-0.48,-8.24,138.19,0,0,0
745,True,DSCOVR,0.0,4.0,0.002,False,3000,3.3,-2.19,2.29,-0.86,-15.1,133.77,-2.19,2.1,-1.24,-22.27,136.2,0,0,0
746,True,DSCOVR,0.0,4.0,0.002,False,2900,3.29,-2.07,2.29,-1.13,-20.12,132.05,-2.07,2.06,-1.52,-27.44,135.12,0,0,0
747,True,DSCOVR,0.0,4.0,0.002,False,2700,3.2800000000000002,-2.25,2.02,-1.25,-22.46,138.19,-2.25,1.77,-1.58,-28.93,141.91,0,0,0
748,True,DSCOVR,0.0,4.0,0.002,False,3000,3.33,-2.5300000000000002,1.92,-0.98,-17.1,142.79,-2.5300000000000002,1.72,-1.3,-22.97,145.77,0,0,0
749,True,DSCOVR,0.0,4.0,0.002,False,2750,3.32,-2.42,1.9300000000000002,-1.19,-21.12,141.37,-2.42,1.69,-1.51,-27.14,144.97,0,0,0
750,True,DSCOVR,0.0,4.0,0.002,False,2750,3.31,-2.37,1.8900000000000001,-1.34,-23.87,141.45,-2.37,1.62,-1.65,-29.83,145.53,0,0,0
751,True,DSCOVR,0.0,4.0,0.002,False,3000,3.31,-2.43,1.9100000000000001,-1.18,-20.83,141.76,-2.43,1.6800000000000002,-1.49,-26.77,145.31,0,0,0
752,True,DSCOVR,0.0,4.0,0.002,False,2800,3.24,-2.41,1.97,-0.9,-16.09,140.84,-2.41,1.78,-1.22,-22.2,143.57,0,0,0
753,True,DSCOVR,0.0,4.0,0.002,False,2700,3.21,-2.43,1.94,-0.79,-14.3,141.42,-2.43,1.77,-1.12,-20.33,143.89,0,0,0
754,True,DSCOVR,0.0,4.0,0.002,False,2950,3.23,-2.49,1.88,-0.8200000000000001,-14.71,142.95,-2.49,1.71,-1.13,-20.51,145.51,0,0,0
755,True,DSCOVR,0.0,4.0,0.002,False,2800,3.23,-2.46,1.9,-0.87,-15.65,142.42,-2.46,1.72,-1.18,-21.5,145.11,0,0,0
756,True,DSCOVR,0.0,4.0,0.002,False,3000,3.26,-2.65,1.62,-0.98,-17.57,148.61,-2.65,1.42,-1.24,-22.48,151.74,0,0,0
757,True,DSCOVR,0.0,4.0,0.002,False,2900,3.23,-2.52,1.75,-0.9500000000000001,-17.25,145.25,-2.52,1.56,-1.24,-22.66,148.25,0,0,0
758,True,DSCOVR,0.0,4.0,0.002,False,2700,3.26,-2.46,1.79,-0.9,-16.52,143.96,-2.46,1.6099999999999999,-1.2,-22.11,146.79,0,0,0
759,True,DSCOVR,0.0,4.0,0.002,False,2900,3.35,-2.84,1.16,-1.35,-23.73,157.76,-2.84,0.91,-1.53,-27.1,162.14,0,0,0
760,True,DSCOVR,0.0,4.0,0.002,False,2950,3.36,-2.92,0.98,-1.34,-23.54,161.46,-2.92,0.74,-1.49,-26.3,165.83,0,0,0
761,True,DSCOVR,0.0,4.0,0.002,False,2850,3.33,-2.8,1.17,-1.35,-23.98,157.36,-2.8,0.92,-1.53,-27.4,161.77,0,0,0
762,True,DSCOVR,0.0,4.0,0.002,False,2950,3.29,-2.68,1.37,-1.31,-23.52,152.94,-2.68,1.13,-1.52,-27.64,157.17,0,0,0
763,True,DSCOVR,0.0,4.0,0.002,False,2950,3.21,-2.43,1.25,-1.63,-30.77,152.76,-2.43,0.96,-1.82,-34.8,158.48,0,0,0
764,True,DSCOVR,0.0,4.0,0.002,False,2850,3.14,-2.62,1.3900000000000001,-0.87,-16.29,152.02,-2.62,1.22,-1.09,-20.63,154.93,0,0,0
765,True,DSCOVR,0.0,4.0,0.002,False,2850,3.16,-2.7,1.4,-0.8300000000000001,-15.36,152.61,-2.7,1.24,-1.06,-19.61,155.35,0,0,0
766,True,DSCOVR,0.0,4.0,0.002,False,3000,3.09,-2.69,1.21,-0.88,-16.59,155.74,-2.69,1.05,-1.07,-20.33,158.72,0,0,0
767,True,DSCOVR,0.0,4.0,0.002,False,3000,3.01,-2.63,1.3599999999999999,-0.48,-9.21,152.66,-2.63,1.26,-0.7000000000000001,-13.52,154.39,0,0,0
768,True,DSCOVR,0.0,4.0,0.002,False,3000,3.12,-2.7,1.48,-0.45,-8.23,151.23,-2.7,1.3900000000000001,-0.6900000000000001,-12.74,152.8,0,0,0
769,True,DSCOVR,0.0,4.0,0.002,False,2900,3.13,-2.5300000000000002,1.3599999999999999,-0.92,-17.74,151.74,-2.5300000000000002,1.19,-1.13,-22.06,154.84,0,0,0
770,True,DSCOVR,0.0,4.0,0.002,False,2700,3.06,-2.4,0.89,-1.6600000000000001,-33.02,159.56,-2.4,0.61,-1.79,-35.88,165.84,0,0,0
771,True,DSCOVR,0.0,4.0,0.002,False,2900,3.05,-2.5300000000000002,0.89,-1.44,-28.23,160.7,-2.5300000000000002,0.63,-1.57,-30.99,165.91,0,0,0
772,True,DSCOVR,0.0,4.0,0.002,False,2502,3.07,-2.61,0.92,-1.3,-25.16,160.67,-2.61,0.6900000000000001,-1.43,-27.96,165.23,0,0,0
773,True,DSCOVR,0.0,4.0,0.002,False,2688,3.02,-2.6,0.86,-1.25,-24.57,161.69,-2.6,0.64,-1.38,-27.22,166.13,0,0,0
774,True,DSCOVR,0.0,4.0,0.002,False,2750,3.02,-2.5300000000000002,0.92,-1.35,-26.72,160.1,-2.5300000000000002,0.68,-1.49,-29.58,164.96,0,0,0
775,True,DSCOVR,0.0,4.0,0.002,False,2750,3.06,-2.5,1.04,-1.42,-27.61,157.51,-2.5,0.79,-1.57,-30.86,162.5,0,0,0
776,True,DSCOVR,0.0,4.0,0.002,False,2950,3.08,-2.58,1.0,-1.34,-25.89,158.73,-2.58,0.77,-1.49,-28.97,163.38,0,0,0
777,True,DSCOVR,0.0,4.0,0.002,False,3000,3.06,-2.64,0.91,-1.24,-23.88,161.0,-2.64,0.6900000000000001,-1.37,-26.63,165.27,0,0,0
778,True,DSCOVR,0.0,4.0,0.002,False,2800,3.03,-2.63,0.8200000000000001,-1.22,-23.85,162.6,-2.63,0.61,-1.34,-26.34,166.87,0,0,0
779,True,DSCOVR,0.0,4.0,0.002,False,2850,3.06,-2.68,0.96,-1.09,-20.97,160.39,-2.68,0.77,-1.23,-23.85,164.09,0,0,0
780,True,DSCOVR,0.0,4.0,0.002,False,3000,3.09,-2.64,1.12,-1.12,-21.39,156.92,-2.64,0.93,-1.29,-24.79,160.66,0,0,0
781,True,DSCOVR,0.0,4.0,0.002,False,2900,3.03,-2.68,1.0,-0.97,-18.67,159.58,-2.68,0.8300000000000001,-1.12,-21.69,162.85,0,0,0
782,True,DSCOVR,0.0,4.0,0.002,False,3000,2.99,-2.62,1.18,-0.75,-14.7,155.78,-2.62,1.04,-0.9400000000000001,-18.35,158.33,0,0,0
783,True,DSCOVR,0.0,4.0,0.002,False,2900,3.04,-2.51,1.19,-1.25,-24.13,154.53,-2.51,0.98,-1.42,-27.84,158.72,0,0,0
784,True,DSCOVR,0.0,4.0,0.002,False,2950,3.07,-2.4,1.6,-1.01,-19.33,146.41,-2.4,1.4100000000000001,-1.26,-24.27,149.57,0,0,0
785,True,DSCOVR,0.0,4.0,0.002,False,2850,3.07,-2.37,1.75,-0.86,-16.24,143.51,-2.37,1.5899999999999999,-1.13,-21.61,146.12,0,0,0
786,True,DSCOVR,0.0,4.0,0.002,False,2850,3.01,-2.04,2.12,-0.6,-11.6,133.86,-2.04,2.0,-0.9400000000000001,-18.2,135.6,0,0,0
787,True,DSCOVR,0.0,4.0,0.002,False,2950,3.07,-2.08,2.17,-0.61,-11.54,133.73,-2.08,2.05,-0.96,-18.14,135.46,0,0,0
788,True,DSCOVR,0.0,4.0,0.002,False,3000,3.25,-2.3,2.17,-0.6900000000000001,-12.23,136.68,-2.3,2.03,-1.03,-18.47,138.56,0,0,0
789,True,DSCOVR,0.0,4.0,0.002,False,2850,3.2,-2.35,2.06,-0.7000000000000001,-12.59,138.83,-2.35,1.92,-1.02,-18.55,140.79,0,0,0
790,True,DSCOVR,0.0,4.0,0.002,False,2950,3.04,-2.24,1.56,-1.16,-22.99,145.26,-2.24,1.35,-1.3900000000000001,-28.0,148.96,0,0,0
791,True,DSCOVR,0.0,4.0,0.002,False,3000,3.02,-2.21,1.32,-1.55,-31.12,149.18,-2.21,1.05,-1.74,-35.47,154.52,0,0,0
792,True,DSCOVR,0.0,4.0,0.002,False,2850,3.03,-2.2800000000000002,1.35,-1.46,-28.75,149.41,-2.2800000000000002,1.1,-1.65,-33.09,154.26,0,0,0
793,True,DSCOVR,0.0,4.0,0.002,False,3000,3.02,-2.37,1.13,-1.49,-29.62,154.53,-2.37,0.88,-1.65,-33.19,159.7,0,0,0
794,True,DSCOVR,0.0,4.0,0.002,False,2900,2.94,-2.46,1.21,-1.04,-20.71,153.93,-2.46,1.03,-1.22,-24.49,157.41,0,0,0
795,True,DSCOVR,0.0,4.0,0.002,False,2950,2.9699999999999998,-2.45,1.18,-1.15,-22.81,154.22,-2.45,0.99,-1.32,-26.51,158.06,0,0,0
796,True,DSCOVR,0.0,4.0,0.002,False,2900,3.15,-2.65,1.02,-1.29,-24.41,158.97,-2.65,0.8,-1.44,-27.38,163.16,0,0,0
797,True,DSCOVR,0.0,4.0,0.002,False,3000,3.15,-2.65,0.78,-1.5,-28.42,163.53,-2.65,0.54,-1.6,-30.62,168.55,0,0,0
798,True,DSCOVR,0.0,4.0,0.002,False,2662,3.24,-2.71,0.63,-1.6400000000000001,-30.45,166.82,-2.71,0.37,-1.72,-32.11,172.26,0,0,0
799,True,DSCOVR,0.0,4.0,0.002,False,2888,3.2,-2.7,0.5,-1.63,-30.65,169.6,-2.7,0.23,-1.69,-31.86,175.06,0,0,0
800,True,DSCOVR,0.0,4.0,0.002,False,3000,2.94,-1.92,1.67,-1.42,-29.25,139.02,-1.92,1.42,-1.67,-34.93,143.46,0,0,0
801,True,DSCOVR,0.0,4.0,0.002,False,2700,2.84,-1.45,1.9300000000000002,-1.28,-27.95,126.88,-1.45,1.71,-1.57,-35.03,130.34,0,0,0
802,True,DSCOVR,0.0,4.0,0.002,False,2850,2.83,-1.8399999999999999,1.46,-1.56,-33.7,141.58,-1.8399999999999999,1.19,-1.77,-38.98,146.98,0,0,0
803,True,DSCOVR,0.0,4.0,0.002,False,2950,2.8,-2.14,1.06,-1.44,-31.13,153.59,-2.14,0.8200000000000001,-1.5899999999999999,-34.77,158.95,0,0,0
804,True,DSCOVR,0.0,4.0,0.002,False,3000,2.86,-2.26,0.9500000000000001,-1.44,-30.33,157.15,-2.26,0.72,-1.57,-33.45,162.42,0,0,0
805,True,DSCOVR,0.0,4.0,0.002,False,3000,2.84,-2.0,1.5,-1.32,-27.75,143.04,-2.0,1.28,-1.53,-32.89,147.37,0,0,0
806,True,DSCOVR,0.0,4.0,0.002,False,3000,2.77,-1.55,1.96,-1.08,-23.44,128.3,-1.55,1.77,-1.38,-30.35,131.22,0,0,0
807,True,DSCOVR,0.0,4.0,0.002,False,3000,2.75,-1.3599999999999999,2.13,-0.9500000000000001,-20.65,122.54,-1.3599999999999999,1.96,-1.27,-28.12,124.79,0,0,0
808,True,DSCOVR,0.0,4.0,0.002,False,3000,2.75,-1.34,2.01,-1.24,-27.16,123.79,-1.34,1.79,-1.54,-34.47,126.88,0,0,0
809,True,DSCOVR,0.0,4.0,0.002,False,3000,2.8200000000000003,-1.29,2.43,-0.62,-12.62,117.91,-1.29,2.31,-0.99,-20.47,119.18,0,0,0
